run_name,accuracy,macro_precision,macro_recall,macro_f1,species_accuracy,target_mineral_recall,ti_bearing_negative_recall,gangue_negative_recall,metallic_hard_negative_recall
formal_hierarchical_efficientnet_b0_seed20260727,0.7250778816199377,0.7064629486380459,0.715660362348224,0.7070836015488924,0.544392523364486,0.8007968127490039,0.6924643584521385,0.7841530054644809,0.5852272727272727
formal_hierarchical_efficientnet_b0_seed20260728,0.7749221183800623,0.762731712286336,0.7479066637849023,0.7529740878027406,0.5708722741433022,0.7649402390438247,0.8024439918533605,0.8333333333333334,0.5909090909090909
formal_hierarchical_efficientnet_b0_seed20260729,0.7624610591900312,0.7420137419646996,0.7447409107629225,0.7422840235931725,0.5887850467289719,0.7609561752988048,0.7596741344195519,0.8333333333333334,0.625
