bootstrap_index,accuracy,macro_f1,target_recall,target_miss_rate,ti_to_target_intrusion,metallic_to_target_intrusion
4318,0.004932502596053971,0.0020452597729060384,0.09827357237715802,-0.09827357237715802,0.04344874405974203,0.04734848484848484
4319,0.019210799584631344,0.011910937667060936,0.08366533864541832,-0.08366533864541832,0.012898845892735919,0.047348484848484855
4320,0.005711318795430927,0.0038909210435977837,0.09030544488711818,-0.09030544488711818,0.029871011541072637,0.04924242424242425
4321,0.0015576323987538758,-0.006450044399642881,0.0849933598937583,-0.0849933598937583,0.03598099117447386,0.06439393939393939
4322,0.01817237798546208,0.01644236058946406,0.10756972111553786,-0.10756972111553786,0.031907671418873046,0.04356060606060606
4323,0.008047767393561759,0.006105241727248208,0.09163346613545816,-0.09163346613545816,0.03665987780040734,0.06628787878787878
4324,0.016874350986500475,0.013720477053772329,0.10889774236387784,-0.10889774236387784,0.027834351663272233,0.05303030303030303
4325,-0.027258566978193104,-0.02032246501767813,0.10624169986719789,-0.10624169986719789,0.0814663951120163,0.06060606060606061
4326,0.007528556593977183,0.008506130257323422,0.10491367861885785,-0.10491367861885785,0.04276985743380856,0.034090909090909095
4327,-0.00623052959501554,-0.010743626517939106,0.08897742363877818,-0.08897742363877818,0.030549898167006113,0.07007575757575757
4328,0.02544132917964692,0.023857466027362568,0.10624169986719782,-0.10624169986719782,-0.0006788866259334706,0.03977272727272727
4329,0.012461059190031118,0.011613902525526446,0.12217795484727752,-0.12217795484727752,0.027834351663272233,0.06439393939393939
4330,0.029854620976116315,0.028566691912756625,0.08100929614873838,-0.08100929614873838,0.025118805159538352,0.04545454545454546
4331,0.006490134994807921,0.0103291715663086,0.1261620185922975,-0.1261620185922975,0.0570264765784114,0.06628787878787878
4332,-0.003374870197300095,-0.008340191260557553,0.06374501992031871,-0.06374501992031871,0.020366598778004077,0.04356060606060606
4333,-0.02803738317757006,-0.029350764054918505,0.059760956175298786,-0.059760956175298786,0.061099796334012225,0.06628787878787878
4334,-0.0012980269989616062,-0.001626721660264674,0.10624169986719789,-0.10624169986719789,0.05091649694501018,0.060606060606060615
4335,0.010124610591900285,0.005380958753374336,0.06640106241699865,-0.06640106241699865,0.02172437202987101,0.013257575757575754
