epoch,train_loss,train_role_loss,train_species_loss,train_binary_loss,train_consistency_loss,train_contrast_loss,val_loss,val_role_loss,val_species_loss,val_binary_loss,val_consistency_loss,val_contrast_loss,accuracy,macro_precision,macro_recall,macro_f1,learning_rate
15,0.3990470426710477,0.130690173286073,0.5196597314491279,0.0244856937353631,0.021173666303969607,0.002882137676874767,1.4915148820368216,0.7058333574683708,1.446507888643042,0.2362659878312527,0.033610831353241076,0.0,0.7847286108555658,0.6759573946333833,0.6699421400684107,0.67074669771891,5e-05
16,0.3827379846837838,0.12616592899074297,0.49614355429980367,0.023499014774854176,0.022634436762487872,0.0036208143485145796,1.5547423959326723,0.7449552534694724,1.493740411997938,0.237543509124582,0.035310582313498116,0.0,0.7939282428702852,0.6918120310110601,0.6804575326661277,0.6818759062745997,5e-05
17,0.3736371115503578,0.12178640557801612,0.4864490323713503,0.02150302511908071,0.022718206005502513,0.009786140643961265,1.584177489004337,0.771735786294981,1.4962272023321186,0.24316015317710502,0.035380562789662784,0.0,0.7930082796688133,0.6973123934129373,0.6943624993978164,0.6943467989791607,2.5e-05
18,0.3587121963353118,0.11911396418704971,0.45970462388014316,0.027058699252082048,0.021586400416804805,0.00822604766893587,1.5441801597354823,0.7465326873775787,1.465526672273792,0.24555297133537643,0.03495875846769356,0.0,0.7994480220791168,0.7115879479841825,0.7111144947605736,0.7108036054822513,2.5e-05
19,0.3116480499050593,0.09404561015359406,0.42215029192978626,0.016694970635113576,0.019564667307978928,0.003970831175477804,1.5850608703074591,0.7648111860359493,1.5038417939648456,0.25835802839690236,0.03739287587021509,0.0,0.7902483900643974,0.6759402412280702,0.6698225564784583,0.6709700094368989,2.5e-05
20,0.30809165722180226,0.09523576410573421,0.41226574138034594,0.016957582793654852,0.019603731985551202,0.005232533151208083,1.6097941905287503,0.7794802649479562,1.5128763251712591,0.2808129836941393,0.036725017703939385,0.0,0.797608095676173,0.697886719814679,0.6709416270348734,0.6785378572547616,2.5e-05
21,0.2989517133087837,0.09299623231804781,0.4001844536160448,0.01425128831205334,0.01903895698661492,0.003965366381989914,1.5811257908513159,0.7688689400213183,1.4861562728004492,0.2613848565221724,0.03832504464435051,0.0,0.8031278748850046,0.7020332881537292,0.7003735960391307,0.6988375479569235,2.5e-05
22,0.2830157405766118,0.0895955022938267,0.37563096969509485,0.013509930812963141,0.019994898658378134,0.0022778184902541567,1.5594384087919642,0.7493012905559522,1.4824796032225636,0.26017066837985003,0.03854657394645295,0.0,0.797608095676173,0.7045673062198229,0.7118985371911052,0.7076738221120551,1.25e-05
23,0.2674542245031657,0.08318856402294199,0.3552666259299292,0.01764217705370115,0.018369770582043053,0.003848257295652275,1.622938784087812,0.7911245134738792,1.5273025595165768,0.25675209241524244,0.03974986844032098,0.0,0.7828886844526219,0.6784425621330674,0.6754847963310265,0.6734016032253161,1.25e-05
24,0.2572297692050487,0.08089993696561477,0.34012280797575123,0.015562871647992221,0.01897141921398102,0.004805676430602708,1.580539041521797,0.7698787810501969,1.4876899522932276,0.2520807011137788,0.03795111062143961,0.0,0.7985280588776449,0.7036853253814168,0.6961418687109667,0.6977087037119659,1.25e-05
25,0.2469376465215123,0.07084448704849777,0.3432357596378758,0.009799425535043175,0.016944740973021167,0.003309490650104196,1.5916304138678417,0.7791856260834863,1.4893064900286832,0.25600292281420745,0.037908344319657436,0.0,0.7893284268629255,0.7044924603413203,0.6854943335810948,0.6912647228793986,1.25e-05
26,0.2471254992506338,0.0722685415422687,0.33976925370427774,0.009983100729092448,0.01922516827864303,0.005540371486030115,1.6394789593967694,0.805952555176964,1.524131970769677,0.2695772822174349,0.040660964244532825,0.0,0.7819687212511499,0.6725252543997056,0.6882885136463228,0.6784323392434463,6.25e-06
