epoch,train_loss,train_final_role_loss,train_direct_role_loss,train_species_loss,train_consistency_loss,train_ti_verifier_loss,train_metallic_verifier_loss,train_verifier_loss,train_contrast_loss,train_gate_regret_loss,train_decomposition_loss,train_calibration_loss,train_phr_ti_gate_loss,train_phr_metallic_gate_loss,train_phr_pairwise_regret_loss,train_mean_gate,train_mean_expert_js_divergence,train_gate_selection_accuracy,train_one_right_gate_selection_accuracy,train_mean_routing_regret_nll,train_mean_weighted_gate_error,train_phr_ti_eligible_count,train_phr_ti_gate_selection_accuracy,train_phr_ti_mean_margin_regret,train_phr_ti_mean_weighted_gate_error,train_phr_ti_sign_agreement_count,train_phr_ti_sign_preservation_rate,train_phr_metallic_eligible_count,train_phr_metallic_gate_selection_accuracy,train_phr_metallic_mean_margin_regret,train_phr_metallic_mean_weighted_gate_error,train_phr_metallic_sign_agreement_count,train_phr_metallic_sign_preservation_rate,val_loss,val_final_role_loss,val_direct_role_loss,val_species_loss,val_consistency_loss,val_ti_verifier_loss,val_metallic_verifier_loss,val_verifier_loss,val_contrast_loss,val_gate_regret_loss,val_decomposition_loss,val_calibration_loss,val_phr_ti_gate_loss,val_phr_metallic_gate_loss,val_phr_pairwise_regret_loss,val_mean_gate,val_mean_expert_js_divergence,val_gate_selection_accuracy,val_one_right_gate_selection_accuracy,val_mean_routing_regret_nll,val_mean_weighted_gate_error,val_phr_ti_eligible_count,val_phr_ti_gate_selection_accuracy,val_phr_ti_mean_margin_regret,val_phr_ti_mean_weighted_gate_error,val_phr_ti_sign_agreement_count,val_phr_ti_sign_preservation_rate,val_phr_metallic_eligible_count,val_phr_metallic_gate_selection_accuracy,val_phr_metallic_mean_margin_regret,val_phr_metallic_mean_weighted_gate_error,val_phr_metallic_sign_agreement_count,val_phr_metallic_sign_preservation_rate,accuracy,macro_precision,macro_recall,macro_f1,target_recall,target_miss_rate,ti_to_target_intrusion_rate,metallic_to_target_intrusion_rate,learning_rate
1,3.3446826092090167,1.1245614284937904,1.1139902092230198,2.508955063145546,0.06092462023369239,0.4968095744262104,0.5869424904958651,1.0837520666719183,0.6903171954594329,0.7014586555939796,0.0,1.1227986308736821,0.6931471847043984,0.6894262132579059,1.38257339556252,0.5968194969487138,0.014203831585038362,0.5925180338869317,0.5759637188208617,0.10693499023125083,0.03554026758739341,3447,0.5497534087612417,0.2519660600725035,0.2519660589485401,2674,1.0,1980,0.6161616161616161,0.2087435369840776,0.20874353731521453,1374,1.0,2.3997634289049286,0.8822929157274906,0.8829906495560739,2.035965903154415,0.04942666783325397,0.23545700929060903,0.17268921671626725,0.408146226517508,0.0,0.697241300734404,0.0,0.881895071063829,0.40811469993115956,0.24184574367844056,0.6499604413813891,0.5467606436844185,0.01135225141607234,0.6510903426791277,0.5702479338842975,0.0925551363922702,0.03591214942380276,740,0.5662162162162162,0.24718646600439742,0.2471864664474049,676,1.0,427,0.6838407494145199,0.2523004683454366,0.2523004692527673,368,1.0,0.6433021806853583,0.6195845835559718,0.6360733030662041,0.6202930506529332,0.556,0.44399999999999995,0.11020408163265306,0.10734463276836158,0.0001
2,2.595681596394254,0.8448156487584774,0.8486034015624481,1.968029128787222,0.04089816426084938,0.3981227771740115,0.44389482230607985,0.8420176003787606,0.6024848381068318,0.6935343233716306,0.0,0.8446502873429994,0.6931471814146939,0.6931471819846428,1.3862943655691418,0.502117503831259,0.009578895018447095,0.5359838953195772,0.5559502664298401,0.08615714658769712,0.03484487570667596,3447,0.5375689004931825,0.24247686280905423,0.24247686317218087,3200,1.0,1980,0.6934343434343434,0.2731322849037671,0.27313228425654495,1805,1.0,2.145034842030653,0.7871197286610291,0.809411083426431,1.7943495675410808,0.03813458805050805,0.21861906398401082,0.15310811253722956,0.3717271770782931,0.0,0.6871052876439793,0.0,0.7862706795288394,0.40811469844568554,0.24184574070749254,0.6499604391531781,0.48017897352436995,0.009019074696244045,0.5070093457943925,0.5655737704918032,0.07993552672146889,0.03266759609613759,740,0.4418918918918919,0.27630657916133466,0.2763065756575481,677,1.0,427,0.6346604215456675,0.27579127164858563,0.275791273253863,391,1.0,0.6845794392523364,0.6649311411768193,0.6893719837724958,0.6699724283606425,0.68,0.31999999999999995,0.1816326530612245,0.1751412429378531,0.0001
3,2.2178651499800224,0.7175068974974891,0.7226644014276288,1.7099665326972953,0.034894441690804016,0.34234193575110256,0.3408712258444019,0.6832131614542671,0.5037363574741232,0.6923922854888921,0.0,0.7181617985174092,0.6931471818246571,0.6931471858242978,1.386294365889113,0.4771950371417198,0.00830954547370966,0.5046133199127664,0.5421166306695464,0.0747634289876192,0.03233961863750427,3447,0.5355381491151726,0.25883723627251753,0.25883723603907893,3239,1.0,1980,0.6671717171717172,0.29205739344611314,0.29205739522221114,1860,1.0,1.9682214137549712,0.7161536003198951,0.7281714371431653,1.6540515630787407,0.035222170572739527,0.19978106143736393,0.140448614630001,0.34022967368828544,0.0,0.6936213721367429,0.0,0.7160227131620746,0.40811469770294856,0.24184574739212558,0.6499604473232852,0.48614902815250594,0.00851989829510115,0.48598130841121495,0.5934065934065934,0.07534868688363132,0.030729881481822992,740,0.5067567567567568,0.26374803765400034,0.2637480364457981,711,1.0,427,0.6065573770491803,0.28799571072468994,0.28799571072468994,400,1.0,0.7126168224299065,0.6881930377519424,0.7130915777016021,0.6960643512484195,0.656,0.344,0.12857142857142856,0.13559322033898305,0.0001
4,1.9181350219811675,0.6078140582839948,0.618409648435145,1.5086572123461772,0.03441823209965415,0.2983213400924752,0.2772232797987368,0.5755446205561522,0.41329191555999467,0.6884662446970109,0.0,0.6085528970024686,0.6931471806147658,0.693147186144269,1.386294368448883,0.4684472096794265,0.008270746461227,0.4806240563663815,0.5456730769230769,0.06920713616554969,0.0318897681478888,3447,0.5366985784740353,0.2825747687366343,0.28257477194425296,3272,1.0,1980,0.6611111111111111,0.30206365695204396,0.30206365890876213,1881,1.0,1.9395383674407674,0.7124432782610629,0.7249801508919843,1.619282947893826,0.03447277884570609,0.18822841685137645,0.1385752828878777,0.32680370045878065,0.0,0.6935942421821047,0.0,0.7123735824663691,0.40811470215937057,0.2418457488775996,0.6499604480660222,0.45108204868816515,0.008387495749776474,0.5109034267912772,0.5247524752475248,0.07319685094028776,0.030187352164082377,740,0.4783783783783784,0.29107312088882603,0.2910731199222642,699,1.0,427,0.5784543325526932,0.28853229442022443,0.2885322863938379,408,1.0,0.7141744548286605,0.6948468096195368,0.723723715838342,0.7002457597798668,0.656,0.344,0.12040816326530612,0.11864406779661017,0.0001
5,1.673515295046445,0.5238443109197637,0.5337668138799442,1.3589707295019902,0.03321567122964946,0.24541002049269722,0.21775192935835283,0.4631619504725567,0.32703843756177803,0.6913753419569566,0.0,0.5247737281605653,0.6931471823946059,0.6931471825545915,1.3862943667090393,0.46620740701119945,0.007915908965327765,0.49706425096460327,0.5275590551181102,0.062448033087678,0.030264125208088476,3447,0.5654192051058892,0.297840231288714,0.2978402335798702,3326,1.0,1980,0.6621212121212121,0.3065745084574728,0.3065745079306641,1916,1.0,2.071861872420504,0.7784858142661157,0.8028255053955446,1.6419354090438083,0.03770670909840741,0.21481916285192484,0.1839963417743968,0.3988155068777432,0.0,0.6852354776822147,0.0,0.7752233153191682,0.4081146993741068,0.2418457459066516,0.6499604475089694,0.4470578946196402,0.009082252094185615,0.5210280373831776,0.5675675675675675,0.07914415288550998,0.030170776463361557,740,0.48783783783783785,0.3009103971155914,0.30091040069992475,715,1.0,427,0.5714285714285714,0.3406626885054541,0.3406626871095608,412,1.0,0.7048286604361371,0.6842414938003173,0.7117323906979316,0.6873252315133881,0.636,0.364,0.11836734693877551,0.11864406779661017,0.0001
6,1.4704765408776226,0.4510192917589573,0.46480614054904973,1.230390762146878,0.03269579637507588,0.21665783041256664,0.15685343860063156,0.3735112679512624,0.2948594898278557,0.6854917639114976,0.0,0.45136987176083054,0.693147182214622,0.6931471842244415,1.386294363329343,0.4367083214289629,0.007750019701918952,0.4789464854890119,0.5953757225433526,0.05857679658043469,0.0288183724983735,3447,0.5715114592399188,0.3094366795694375,0.3094366784195365,3328,1.0,1980,0.6727272727272727,0.34802156597977935,0.3480215653927639,1921,1.0,1.876686407398212,0.6849159804460044,0.7057794806927535,1.5304971675263759,0.04403589257384386,0.19857928434508704,0.15382368551607814,0.3524029708331062,0.0,0.6947188858302583,0.0,0.6829084697356477,0.4081146938035793,0.24184574739212558,0.6499604389674938,0.45947100714174016,0.010559097908321675,0.5420560747663551,0.5,0.08068979754584249,0.031781082408500215,740,0.4972972972972973,0.3360222849088746,0.33602229481613316,714,1.0,427,0.6018735362997658,0.3928133469136035,0.39281334754175545,407,1.0,0.7390965732087228,0.7164113055804725,0.7418694247014836,0.7253555566753064,0.688,0.31200000000000006,0.12040816326530612,0.096045197740113,0.0001
7,1.2897443472589147,0.38279544943192123,0.39345022028593624,1.1170673837119391,0.030804319980897533,0.18195274983690682,0.13072056151844338,0.3126733112337205,0.2174930779547414,0.6888626058356431,0.0,0.3835093398918903,0.6931471816646715,0.6931471834245133,1.3862943652491704,0.45877862957285426,0.007334040623093651,0.49907733601744675,0.6079734219269103,0.052700266934982906,0.027028123503563196,3447,0.5747026399767914,0.311096383595349,0.3110963793675174,3360,1.0,1980,0.6914141414141414,0.3634150900925049,0.36341508877548306,1933,1.0,1.9970763011884838,0.7525836514349667,0.778428702757366,1.5758517330680681,0.04272008321111633,0.20712772162190154,0.16881573190941618,0.3759434551023806,0.0,0.6971585193527079,0.0,0.7490406554436015,0.4081147014166336,0.24184574442117757,0.6499604465805482,0.44604978956444613,0.010206731524267043,0.5163551401869159,0.5978260869565217,0.07929025780031848,0.02912336356472955,740,0.49324324324324326,0.3256486345384572,0.32564863695486174,720,1.0,427,0.6042154566744731,0.38734212224600745,0.3873421247586154,408,1.0,0.7266355140186916,0.7088648655425374,0.7350578562741774,0.7154073502540884,0.704,0.29600000000000004,0.10408163265306122,0.11299435028248588,0.0001
8,1.1669986950953202,0.3372149729244742,0.34965084891874426,1.0211852804523769,0.02995644720398406,0.15885394219558444,0.11923553690405223,0.2780894788069286,0.21190568385872288,0.6854741363252616,0.0,0.33774589636325436,0.6931471810947227,0.6912866944915556,1.38443387478635,0.4439663016402147,0.007119062818654007,0.48196611306827714,0.6120996441281139,0.04856843857716927,0.025890869832941362,3447,0.5781839280533797,0.3243013982898019,0.32430139479254655,3363,1.0,1980,0.7015151515151515,0.38192200246784425,0.3819220024828959,1952,1.0,1.9884942461768416,0.7380346584357205,0.7805314248549604,1.5704118323474658,0.04426898600133223,0.22649745043146646,0.1682187199267643,0.39471617258644176,0.0,0.6833583123958742,0.0,0.7317609096241888,0.4081146982600013,0.24184575036307362,0.649960450108549,0.42528130851012896,0.010691422476293493,0.5295950155763239,0.5063291139240507,0.08093020627132555,0.028468100142351672,740,0.4608108108108108,0.3772145944672662,0.377214589916371,705,1.0,427,0.6065573770491803,0.4403803723338616,0.44038036884412834,415,1.0,0.7414330218068536,0.722741720262448,0.7402923772011922,0.7279832795845068,0.756,0.244,0.1346938775510204,0.13559322033898305,0.0001
9,1.0324815678288524,0.2882690227405674,0.3002886970237965,0.9306532936475357,0.030065604395423235,0.14207546399570994,0.08858211037229492,0.23065757339501858,0.16978291696475123,0.6850008514978966,0.0,0.28908503021575566,0.6931471842244415,0.6912866978712519,1.3844338802458596,0.4370357264280119,0.007114907221449012,0.4953866800872337,0.6066176470588235,0.04474706519590002,0.02413913119499849,3447,0.6045836959675079,0.3493076625304669,0.3493076636630762,3368,1.0,1980,0.7171717171717171,0.4026040226070568,0.4026040235553125,1947,1.0,2.0697726438350026,0.7809604001565142,0.8228897514558655,1.5871821992865234,0.04288424675083049,0.24777740666010298,0.18498793587877743,0.43276534174391973,0.0,0.6882762389019642,0.0,0.774524508955137,0.4081146967745273,0.24184574219296653,0.6499604419384418,0.43814823275136056,0.010214881969803353,0.5381619937694704,0.5125,0.08456555674397641,0.028003537637095007,740,0.48243243243243245,0.3888237809007232,0.3888237835587682,702,1.0,427,0.629976580796253,0.45444162521485143,0.45444162542423544,417,1.0,0.7367601246105919,0.7155244295082144,0.7305380778644991,0.7207260063313627,0.688,0.31200000000000006,0.12040816326530612,0.14689265536723164,0.0001
10,0.9447728914715383,0.2604495968330308,0.2722785754594561,0.8598531680786256,0.028389215588724627,0.12488837892649268,0.07748930347546623,0.20237768271578935,0.13703864896420592,0.685954376467721,0.0,0.26135210699631933,0.6931471831245403,0.6931471827145772,1.386294366569052,0.44518783321828176,0.006738005166029932,0.5004193927193424,0.58,0.04141718806171224,0.022659052408265847,3447,0.6054540179866551,0.3705747951484605,0.3705747953948679,3365,1.0,1980,0.7282828282828283,0.44337344207245893,0.4433734405371878,1952,1.0,2.1553000791050563,0.8248945806999444,0.8755744987187727,1.6342378032170353,0.042387977100305285,0.2671278538240404,0.17443991536013434,0.4415677683050759,0.0,0.6937027937526643,0.0,0.8176356585597695,0.40811469900273833,0.2418457459066516,0.6499604411957048,0.45561386744645527,0.01000584245401959,0.5521806853582555,0.515625,0.08500411330340679,0.02634160928828299,740,0.4648648648648649,0.3802303723386816,0.38023036561302237,712,1.0,427,0.6042154566744731,0.41766050074083744,0.4176605047191334,413,1.0,0.7227414330218068,0.7097386845596034,0.7284204583047831,0.7106914179241772,0.772,0.22799999999999998,0.16938775510204082,0.1864406779661017,0.0001
