epoch,train_loss,train_role_loss,train_species_loss,train_binary_loss,train_consistency_loss,train_contrast_loss,val_loss,val_role_loss,val_species_loss,val_binary_loss,val_consistency_loss,val_contrast_loss,accuracy,macro_precision,macro_recall,macro_f1,learning_rate
1,2.574544078988153,1.1457237096314488,2.5233915328600975,0.5500622635962684,0.10750340290351339,0.18858707312211367,2.0324928852649817,0.898871945369759,2.0770082241258385,0.3390167174584951,0.10362634805083384,0.0,0.6283348666053358,0.551640811506108,0.6186236246715687,0.557457410482413,0.0001
2,1.9606913408369127,0.8564553071662864,1.9617885337932925,0.39853596585590373,0.07517160335084375,0.16190608272594748,1.6302370505258372,0.7127238528489408,1.707934883173826,0.23554251587708938,0.04660128054946743,0.0,0.7267709291628335,0.638890677538428,0.6900449937549247,0.6571664634610773,0.0001
3,1.6491785895661197,0.7118343145252575,1.6779321423833582,0.31645277075397044,0.050493569795125814,0.14215652648552493,1.572648746987056,0.7031576426180547,1.6134324459823426,0.23552605209541408,0.03893365516655469,0.0,0.7276908923643054,0.6350334578898316,0.6908511484122478,0.6521594399298094,0.0001
4,1.3897095950474505,0.5838362061508972,1.4643858293617356,0.23248562466343567,0.042330425543151314,0.11326019442265979,1.564740556473017,0.7076379663920117,1.559667714714675,0.29177093939048604,0.04325991114318754,0.0,0.7249310027598896,0.6420407678449782,0.7184732370182043,0.6553259902695796,0.0001
5,1.2159191279521087,0.4995950588006116,1.3149079179735406,0.18794511053670515,0.03813332805787436,0.0807049603053221,1.5262390888384316,0.7007317044039658,1.5240281183125233,0.2390985895075048,0.037186887224908254,0.0,0.7276908923643054,0.6306729608589317,0.6856560426139593,0.6470631257235337,0.0001
6,1.0459030648502337,0.4222699755665612,1.1571716534568572,0.14302029744704392,0.03459054684237985,0.05833130564094185,1.4746611346426421,0.6678250491235271,1.49322884117888,0.22703979338117444,0.03461704949446523,0.0,0.7635694572217111,0.6687259737520731,0.7017657069232313,0.6796586329535894,0.0001
7,0.9714928884595178,0.39359176719583766,1.074968885277727,0.12855450874946733,0.033140441145149815,0.049640087010920174,1.498382630102549,0.6966515808008961,1.4627128011498192,0.26603316851200154,0.03866358828090865,0.0,0.7442502299908004,0.6513654453585745,0.677061919356579,0.6563397978531718,0.0001
8,0.8202050285316644,0.3142561374894209,0.9574950015315415,0.08333960662263801,0.032298430909853085,0.0313664855309323,1.4616851295587001,0.6815594603627125,1.4490044076396658,0.20772449345788005,0.036923403281927544,0.0,0.7580496780128795,0.667635712074367,0.6833398351685628,0.6739616031853506,0.0001
9,0.7599617138720856,0.28847568118872685,0.8808112788186184,0.09447684723719005,0.030314439869596504,0.04429731094801906,1.5277442616284607,0.7293316112709571,1.461110433308269,0.2554916603201118,0.03984505288035582,0.0,0.7552897884084636,0.6613076998812742,0.7077046231756279,0.6768432830462935,0.0001
10,0.676593881351036,0.2529148001872161,0.7971459786601899,0.07681292723210044,0.031133501223242457,0.027895081601976887,1.480076728770792,0.69388490734346,1.464560829946067,0.2007749529534877,0.037176627182532805,0.0,0.7690892364305428,0.6813504027217828,0.6867652191892634,0.683567542917145,0.0001
