reference,comparison,metric,reference_mean,comparison_mean,difference,favorable_direction,oriented_improvement
rsg_complete,mrpg_unconstrained_between,complementarity_recovery,-0.08619047619047676,-0.29795321637426697,-0.2117627401837902,1,-0.2117627401837902
rsg_complete,mrpg_unconstrained_between,brier_score,0.370170454270061,0.3665948435581688,-0.0035756107118922187,-1,0.0035756107118922187
rsg_complete,mrpg_unconstrained_between,expected_calibration_error,0.12900819444444442,0.12452719470404985,-0.0044809997403945645,-1,0.0044809997403945645
rsg_complete,mrpg_without_between,accuracy,0.7645379023883697,0.7622014537902388,-0.002336448598130869,1,-0.002336448598130869
rsg_complete,mrpg_without_between,macro_f1,0.747550888495354,0.7439651332870693,-0.0035857552082847466,1,-0.0035857552082847466
rsg_complete,mrpg_without_between,target_recall,0.7290836653386454,0.7622841965471447,0.033200531208499307,1,0.033200531208499307
rsg_complete,mrpg_without_between,target_miss_rate,0.27091633466135456,0.23771580345285526,-0.033200531208499307,-1,0.033200531208499307
rsg_complete,mrpg_without_between,ti_to_target_intrusion_rate,0.08418194161575017,0.08825526137135098,0.00407331975560081,-1,-0.00407331975560081
rsg_complete,mrpg_without_between,metallic_to_target_intrusion_rate,0.11174242424242424,0.13825757575757575,0.026515151515151505,-1,-0.026515151515151505
rsg_complete,mrpg_without_between,direct_accuracy,0.7596053997923157,0.7518172377985463,-0.007788161993769416,0,-0.0
rsg_complete,mrpg_without_between,mapped_accuracy,0.7663551401869159,0.7642782969885773,-0.0020768431983385627,0,-0.0
rsg_complete,mrpg_without_between,fused_accuracy,0.7645379023883697,0.7622014537902388,-0.002336448598130869,1,-0.002336448598130869
rsg_complete,mrpg_without_between,oracle_accuracy,0.7871235721703012,0.7816718587746625,-0.005451713395638658,0,-0.0
rsg_complete,mrpg_without_between,expert_prediction_disagreement_rate,0.056074766355140186,0.05555555555555555,-0.0005192107995846337,0,-0.0
rsg_complete,mrpg_without_between,one_right_one_wrong_rate,0.048286604361370715,0.047248182762201454,-0.0010384215991692605,0,-0.0
rsg_complete,mrpg_without_between,one_right_gate_selection_accuracy,0.5801457194899817,0.6032388663967612,0.023093146906779438,1,0.023093146906779438
rsg_complete,mrpg_without_between,mean_routing_regret_nll,0.08087104776739357,0.08215159164070612,0.0012805438733125563,-1,-0.0012805438733125563
rsg_complete,mrpg_without_between,complementarity_recovery,-0.08619047619047676,-0.13206349206349116,-0.0458730158730144,1,-0.0458730158730144
rsg_complete,mrpg_without_between,brier_score,0.370170454270061,0.37472679775611933,0.004556343486058323,-1,-0.004556343486058323
rsg_complete,mrpg_without_between,expected_calibration_error,0.12900819444444442,0.13073281619937693,0.001724621754932515,-1,-0.001724621754932515
rpg_complete,mrpg_complete,accuracy,0.7632398753894081,0.7577881619937694,-0.005451713395638658,1,-0.005451713395638658
rpg_complete,mrpg_complete,macro_f1,0.7452187994261055,0.7434486531302279,-0.0017701462958775727,1,-0.0017701462958775727
rpg_complete,mrpg_complete,target_recall,0.749003984063745,0.7583001328021248,0.009296148738379806,1,0.009296148738379806
rpg_complete,mrpg_complete,target_miss_rate,0.250996015936255,0.24169986719787517,-0.009296148738379806,-1,0.009296148738379806
rpg_complete,mrpg_complete,ti_to_target_intrusion_rate,0.09300746775288526,0.10047522063815342,0.0074677528852681585,-1,-0.0074677528852681585
rpg_complete,mrpg_complete,metallic_to_target_intrusion_rate,0.11553030303030302,0.10795454545454546,-0.007575757575757569,-1,0.007575757575757569
rpg_complete,mrpg_complete,direct_accuracy,0.7538940809968847,0.75,-0.003894080996884708,0,-0.0
rpg_complete,mrpg_complete,mapped_accuracy,0.7622014537902388,0.7585669781931464,-0.0036344755970924014,0,-0.0
rpg_complete,mrpg_complete,fused_accuracy,0.7632398753894081,0.7577881619937694,-0.005451713395638658,1,-0.005451713395638658
rpg_complete,mrpg_complete,oracle_accuracy,0.7806334371754933,0.7780373831775701,-0.0025960539979231756,0,-0.0
rpg_complete,mrpg_complete,expert_prediction_disagreement_rate,0.05581516095534787,0.058930425752855654,0.0031152647975077816,0,0.0
rpg_complete,mrpg_complete,one_right_one_wrong_rate,0.045171339563862926,0.04750778816199377,0.0023364485981308414,0,0.0
rpg_complete,mrpg_complete,one_right_gate_selection_accuracy,0.5674521102364906,0.5950703603651324,0.02761825012864183,1,0.02761825012864183
rpg_complete,mrpg_complete,mean_routing_regret_nll,0.08380460228452752,0.08267792575285567,-0.0011266765316718524,-1,0.0011266765316718524
rpg_complete,mrpg_complete,complementarity_recovery,0.03270803270803328,-0.03656220322887025,-0.06927023593690354,1,-0.06927023593690354
rpg_complete,mrpg_complete,brier_score,0.3742505973078113,0.3749582374135607,0.0007076401057494186,-1,-0.0007076401057494186
rpg_complete,mrpg_complete,expected_calibration_error,0.12476645664589822,0.14071077985462097,0.015944323208722744,-1,-0.015944323208722744
rpg_complete,mrpg_unconstrained_between,accuracy,0.7632398753894081,0.7616822429906542,-0.0015576323987538387,1,-0.0015576323987538387
rpg_complete,mrpg_unconstrained_between,macro_f1,0.7452187994261055,0.745031982732288,-0.000186816693817482,1,-0.000186816693817482
rpg_complete,mrpg_unconstrained_between,target_recall,0.749003984063745,0.7556440903054449,0.006640106241699861,1,0.006640106241699861
rpg_complete,mrpg_unconstrained_between,target_miss_rate,0.250996015936255,0.24435590969455512,-0.006640106241699861,-1,0.006640106241699861
rpg_complete,mrpg_unconstrained_between,ti_to_target_intrusion_rate,0.09300746775288526,0.08893414799728445,-0.00407331975560081,-1,0.00407331975560081
rpg_complete,mrpg_unconstrained_between,metallic_to_target_intrusion_rate,0.11553030303030302,0.125,0.009469696969696975,-1,-0.009469696969696975
rpg_complete,mrpg_unconstrained_between,direct_accuracy,0.7538940809968847,0.7523364485981308,-0.0015576323987539498,0,-0.0
rpg_complete,mrpg_unconstrained_between,mapped_accuracy,0.7622014537902388,0.7666147455867082,0.004413291796469321,0,0.0
rpg_complete,mrpg_unconstrained_between,fused_accuracy,0.7632398753894081,0.7616822429906542,-0.0015576323987538387,1,-0.0015576323987538387
rpg_complete,mrpg_unconstrained_between,oracle_accuracy,0.7806334371754933,0.782969885773624,0.002336448598130758,0,0.0
rpg_complete,mrpg_unconstrained_between,expert_prediction_disagreement_rate,0.05581516095534787,0.05685358255451713,0.0010384215991692605,0,0.0
rpg_complete,mrpg_unconstrained_between,one_right_one_wrong_rate,0.045171339563862926,0.046988577362409134,0.0018172377985462076,0,0.0
rpg_complete,mrpg_unconstrained_between,one_right_gate_selection_accuracy,0.5674521102364906,0.6350103129764146,0.06755820273992408,1,0.06755820273992408
rpg_complete,mrpg_unconstrained_between,mean_routing_regret_nll,0.08380460228452752,0.07983019288681205,-0.00397440939771547,-1,0.00397440939771547
rpg_complete,mrpg_unconstrained_between,complementarity_recovery,0.03270803270803328,-0.29795321637426697,-0.33066124908230027,1,-0.33066124908230027
rpg_complete,mrpg_unconstrained_between,brier_score,0.3742505973078113,0.3665948435581688,-0.007655753749642502,-1,0.007655753749642502
