epoch,train_loss,train_role_loss,train_species_loss,train_binary_loss,train_consistency_loss,train_contrast_loss,val_loss,val_role_loss,val_species_loss,val_binary_loss,val_consistency_loss,val_contrast_loss,accuracy,macro_precision,macro_recall,macro_f1,learning_rate
1,2.5146345479879137,1.1112205161981945,2.5151618453724796,0.5458767002679982,0.09363938500203856,0.7603898055500241,2.0495078749374436,0.9110863440876067,2.0231464302799784,0.4719276051283625,0.08866410092029987,0.0,0.6152647975077882,0.6013707642284569,0.6212979354952621,0.5980131038902369,0.0001
2,1.900283650091242,0.831394006183655,1.9147870194250016,0.42040423577192987,0.0639507419126153,0.6922820224655573,1.751118155654717,0.7836819682908578,1.730892816436625,0.38842658731053553,0.048831306978178175,0.0,0.6993769470404985,0.6779175539367801,0.701202966643638,0.6843752213275992,0.0001
3,1.6195945241190888,0.7084607100390764,1.630163625930104,0.36592142526644666,0.04571645286367296,0.625058670348718,1.6755891726395795,0.7609331501050158,1.6516909885257947,0.3395185997460119,0.03930870230045645,0.0,0.7165109034267912,0.6960580863924517,0.7251305844094438,0.7019546890682886,0.0001
4,1.3877391326629442,0.5988493223975037,1.4139560448645425,0.31053522643657405,0.042779797494706444,0.608379257173271,1.6107224534233782,0.7227998151214695,1.6026186348864595,0.33087064778414843,0.03895642095451415,0.0,0.7266355140186916,0.7019840041485965,0.7214503924139277,0.7087554080298846,0.0001
5,1.2192927734741048,0.5163636101190126,1.2592316300571815,0.27712268596166656,0.040326742682530364,0.5671554131308691,1.6187530499752436,0.745831484131724,1.5423665652022556,0.3885537804658539,0.04599829706308255,0.0,0.7133956386292835,0.6979739569262561,0.7224078993625807,0.7030482924759135,0.0001
6,1.050629974871429,0.4346423089614232,1.1047475722747608,0.2394501054082975,0.037513560268792344,0.5261311364781834,1.5771827460078065,0.727218654853904,1.4993546276449043,0.3835957329952364,0.043878418587821294,0.0,0.7414330218068536,0.7252325588999968,0.7375393241765371,0.7283979701320129,0.0001
7,0.9389816068539062,0.38244733517351137,0.9968894251119649,0.21821798027721634,0.03535064328208783,0.4915032160025158,1.6510938240731616,0.7748584267088557,1.5677696666984915,0.3528695723674379,0.041331575066431474,0.0,0.719626168224299,0.696604556884313,0.7234472167844647,0.7028199790958971,0.0001
8,0.8340603228664062,0.3357028215323653,0.8964445849949633,0.1867477493140346,0.03448272583360311,0.48220762727424976,1.6869206415529934,0.8047323294703462,1.5630799045443906,0.38512786870062166,0.04366398939276781,0.0,0.7297507788161994,0.7072196720903617,0.7298197654344608,0.7143933046902694,0.0001
9,0.7326694138896803,0.2811808974085748,0.8125011762843158,0.16809915534863235,0.0321314073017911,0.4629548155927474,1.784502178337715,0.8557868381016351,1.6434144776929576,0.4095310642096762,0.04625338968469811,0.0,0.721183800623053,0.6968231139028096,0.7176212675436406,0.7043914773582033,0.0001
10,0.7050521418344773,0.27898380068839945,0.7653185330747538,0.1610047722263757,0.03157882700941243,0.4493818092398187,1.8321070429692017,0.8970116993348547,1.662525947962966,0.3978483303423936,0.04370265510919681,0.0,0.7250778816199377,0.7045993477592077,0.7113466264906184,0.7072988873550327,5e-05
11,0.5716364140569353,0.20841146961374485,0.659558551410684,0.12249003652395107,0.028231590555431164,0.4152356715455109,1.7289585090500543,0.835569875958924,1.5765811372026104,0.404808063443019,0.03896063195129514,0.0,0.7305295950155763,0.7084276779146472,0.7188201606602092,0.7126074621501336,5e-05
12,0.528817509628946,0.19371388166907888,0.6080812284598873,0.1135333398070497,0.026796781742778764,0.40913790382908566,1.733034771550853,0.8419172648700227,1.5782622607697578,0.39195833229561367,0.03996795336962489,0.0,0.7367601246105919,0.7151982606664063,0.7190066145333116,0.7169345750161379,5e-05
13,0.47905805848465133,0.17112469907135716,0.5624578220395109,0.09641314657007242,0.026011601750059447,0.4008303756452691,1.7904657052127744,0.8724735485059079,1.59736826895182,0.45951662872949867,0.04428867500194136,0.0,0.7390965732087228,0.7206268420366231,0.7268410608135556,0.7216591147617917,5e-05
14,0.43278794775791485,0.1483628172649271,0.5220555273993785,0.08369155476928117,0.024744771338931777,0.3816431819107724,1.8331103576492298,0.904405049028055,1.613577950966321,0.46919956502165194,0.04616448456694218,0.0,0.7297507788161994,0.7072670355407825,0.728419283309315,0.714582385057954,2.5e-05
