epoch,train_loss,train_role_loss,train_species_loss,train_binary_loss,train_consistency_loss,train_contrast_loss,val_loss,val_role_loss,val_species_loss,val_binary_loss,val_consistency_loss,val_contrast_loss,accuracy,macro_precision,macro_recall,macro_f1,learning_rate
1,2.570288123391786,1.1454132609268957,2.516474138249668,0.5493413953110206,0.09870764622318766,0.19431669894168954,1.9872663839212117,0.8657461603299784,2.0460650686178057,0.35285467145195115,0.10274017955199666,0.0,0.640294388224471,0.5610755373679259,0.6271163783396017,0.5686676708815404,0.0001
2,1.9688158518361014,0.861903451056347,1.9729678204050611,0.39021761674898964,0.0731072856701421,0.15563366434008835,1.6934605855511873,0.7480477957738685,1.749301530729222,0.26117942965458374,0.05467152789495577,0.0,0.7019319227230911,0.612805672213848,0.6805903933432779,0.6238736390747751,0.0001
3,1.6245500296679583,0.6970416809103039,1.6644793697046036,0.30825799946085664,0.05460994009103749,0.1274316742941205,1.5178894046916804,0.675387320544814,1.5576030134387047,0.2353155370716009,0.048717046494097915,0.0,0.7460901563937442,0.657781201551244,0.7119560019799344,0.6730079926642154,0.0001
4,1.4224333643061604,0.6075795250685118,1.4891200407697796,0.22592197494637897,0.0424612136071614,0.09567202764926809,1.5144596876304086,0.6865062872641878,1.532571466339764,0.2301811534489857,0.04122389040770833,0.0,0.7313707451701932,0.6322312320781829,0.6877829623914372,0.647735620542851,0.0001
5,1.219068360295554,0.5039178620115304,1.3114969563593015,0.1884606765758,0.03932354102359568,0.08354498809192416,1.5161197396079225,0.6903330657936173,1.5324093304101545,0.22146623203292723,0.04215459506050533,0.0,0.7460901563937442,0.6579624526505644,0.7160306364982223,0.6737740068971303,0.0001
6,1.074328317803555,0.43710930958038335,1.1785005655618006,0.1483934877747509,0.03500899593071359,0.0736945373674115,1.4888248012607648,0.6827515987156725,1.50062564566471,0.2070850120632881,0.039891306238922376,0.0,0.7442502299908004,0.6511094011780374,0.6989131385281897,0.6657234075514931,0.0001
7,0.9588139918522836,0.3806188709887514,1.0801562082556937,0.11993806072852517,0.032864741830953316,0.04846025127667555,1.5225514237115223,0.7134569727617771,1.4857597969602638,0.24807463924588144,0.041958940630948315,0.0,0.7442502299908004,0.6492150414816725,0.7080687461027741,0.6654609640538454,0.0001
8,0.8107831286021371,0.30671446694578297,0.9509748338730379,0.08739534231565566,0.030156119540481606,0.0371679750087855,1.4448346928269247,0.6607683903598522,1.4546045562819592,0.21299988520096066,0.035140576891484566,0.0,0.7718491260349586,0.6670889438365741,0.7048294132071329,0.6817215820025353,0.0001
9,0.7684286874682924,0.2881537986596583,0.8969981856089685,0.09981173062580614,0.029999912738811876,0.03822872614657396,1.4360553050326337,0.6619591425072741,1.4363734694720411,0.20650784749959245,0.04282475033948042,0.0,0.7709291628334867,0.6748348123397074,0.6884696066663252,0.680955293307077,0.0001
10,0.648311588334337,0.22775665039130444,0.7986587219814101,0.06168452134320047,0.027302273450444073,0.03074217544578694,1.4676566920153242,0.6845690755528272,1.458060916235607,0.19981572950552728,0.04103213757715208,0.0,0.7727690892364305,0.679469339911879,0.6985875482442724,0.6871463887002939,0.0001
11,0.6206746430038862,0.22738102109192335,0.7531414522221458,0.04873963079378667,0.026874290132722488,0.01850557658298134,1.5591247875754068,0.7545283311205164,1.491230466218859,0.2195150597721832,0.041024586365737276,0.0,0.7488500459981601,0.6429116760106267,0.6805744512949885,0.6562743852603009,0.0001
12,0.5500895813074962,0.19448242484813505,0.6713281460675627,0.05909732353747317,0.026715830706265455,0.024971710254791602,1.4978608555385797,0.7058026207184287,1.4590315198064838,0.23315810118463462,0.04252932758756811,0.0,0.7782888684452622,0.6744963135229236,0.7032822284994161,0.6854465299382921,0.0001
13,0.5279179820230874,0.19345564621116793,0.6340476522419183,0.053210475176904005,0.026272177831518386,0.015086706703906771,1.6010002176369016,0.7754199191201359,1.5139066717881289,0.25609050969839126,0.046043362715234425,0.0,0.7589696412143514,0.6571271006370789,0.6852736478907998,0.6671459442081815,0.0001
14,0.46800611554499916,0.1654518502563871,0.577721460562515,0.039408968307638265,0.024704020853333824,0.013708893257004702,1.568636715466974,0.756165184114872,1.4916275622324868,0.24881107533494526,0.04454984410007064,0.0,0.7571297148114076,0.6512797533290159,0.677739850603197,0.6622167347942158,5e-05
15,0.41081310090954326,0.14102927701687099,0.5088910340411154,0.04666595331709784,0.022297983617995155,0.014420206431799117,1.544060748985522,0.7436820483032234,1.462408779845286,0.2596372822783682,0.04265000642703121,0.0,0.781048758049678,0.6874272773737073,0.7087248792925116,0.6954566599418156,5e-05
16,0.3795268823050582,0.13117842779441777,0.4766435545336327,0.027552222450061233,0.021722252223966707,0.009663980473127711,1.5362751894076154,0.7325021001649977,1.4884443308304731,0.22074335608322931,0.04365085870054959,0.0,0.7709291628334867,0.6804931863258075,0.6971014067503128,0.6877554977151762,5e-05
17,0.3357527782565002,0.10705540016238818,0.4394631692402229,0.023944515053237917,0.020072497741662455,0.009724148934171799,1.5111575927225516,0.7146697139235517,1.4751878271655632,0.216734435511693,0.047103554747224184,0.0,0.7755289788408464,0.6884895453907108,0.6986653104840758,0.6932126013925121,5e-05
18,0.31667340186367815,0.10558512858125302,0.4061637948839928,0.021646162654727137,0.02025113811582995,0.005697204093933285,1.5554953165414034,0.7562432593589763,1.4627822646331436,0.2530287958068127,0.04603699810302576,0.0,0.7617295308187673,0.6622200813642385,0.6926360940931297,0.6728152943284644,5e-05
19,0.3110207257100007,0.10120349864512948,0.4029902798312362,0.022104393819923303,0.021315970633487235,0.006643912807618047,1.571944929748472,0.7617099567521244,1.4945494044013492,0.2348377863146543,0.04250829341275602,0.0,0.7764489420423183,0.6844576921182985,0.7152810032308345,0.6974304944204173,5e-05
20,0.2921468295743953,0.09592731000264501,0.37582581791761355,0.022617502002635837,0.021247930663591055,0.005274408947179524,1.6657383752285941,0.8255718892308256,1.5578307193029661,0.22821954758400861,0.04196248724268408,0.0,0.7792088316467342,0.6875768600018238,0.6908313238462674,0.6870816678864577,5e-05
21,0.2662024469338291,0.08748186432530446,0.3444336802654499,0.014548540372306478,0.020507440708598335,0.008158639669119614,1.621799564734444,0.7978543187898568,1.518503578518549,0.24142637241009723,0.04336860549071565,0.0,0.7700091996320148,0.6642651557170949,0.6881023681220968,0.6745065749460424,5e-05
22,0.26765807027688077,0.0907790410142199,0.3393281295815733,0.01860719350378172,0.020875812987411608,0.004755832438012185,1.543774762500177,0.7405309659714203,1.4863188678009749,0.22386572852974077,0.041179303496239814,0.0,0.7828886844526219,0.6970908365272149,0.702575948308688,0.699713691551113,5e-05
23,0.2430884799010509,0.0797624082337251,0.31418994160771585,0.014617255904381319,0.020636914789936896,0.00513095745846566,1.611356277584262,0.778619601362982,1.5393139954104595,0.23522421195906035,0.04273622437948301,0.0,0.7736890524379025,0.6709323864732075,0.6968383914066634,0.6819310703933914,5e-05
24,0.24419199334508157,0.08651143203112999,0.3045995343202257,0.012664278925972087,0.019639123737217653,0.0025081065336496067,1.579406267695177,0.7541916676914352,1.5287724993266198,0.2258848230767457,0.043571512196847025,0.0,0.7856485740570377,0.6863518259963235,0.6993019076402939,0.6922583189387748,5e-05
25,0.22226640498988282,0.072867654415528,0.2863558566648351,0.015007485110184895,0.02057459281536056,0.00411492402526157,1.727322115630542,0.8518774090634647,1.6090339671172675,0.262140861729746,0.05392492279451488,0.0,0.764489420423183,0.6593329453499224,0.6735693130520176,0.6658266888169618,5e-05
26,0.21169933886974193,0.0714852214317919,0.26852469360054804,0.014836687524488783,0.01863592645361514,0.0037900688108795846,1.7456044738404555,0.8579693188909664,1.6398338690304164,0.25193228955353203,0.04735155092773354,0.0,0.7718491260349586,0.6750364051830237,0.6768736761554219,0.6738319488795637,2.5e-05
27,0.1981286363712046,0.06657751746151147,0.24609145288279685,0.02465867206680708,0.0171613720023225,0.006245866614152303,1.6936265479125556,0.8262285710601162,1.597208298557706,0.2560936860374874,0.047704113117850146,0.0,0.7819687212511499,0.6876130351740108,0.6914208584979729,0.6893983339515616,2.5e-05
28,0.18218992974466452,0.06235720208559742,0.23009635767108227,0.011848363814563872,0.017308395035179728,0.0009161809238095645,1.6856667497559437,0.8212792555893246,1.5937416141145033,0.2502948683863266,0.0494296825143895,0.0,0.7856485740570377,0.6901246538655872,0.6902420144484609,0.6900608009045871,2.5e-05
29,0.18022307534141185,0.05397715889165848,0.24032932467423018,0.015955513127249434,0.01643199207973512,0.004491763246080335,1.716586935706608,0.8518064687887024,1.5930446471878446,0.2536181804680984,0.04853585449140776,0.0,0.7828886844526219,0.6862963130109742,0.7043427586796358,0.6944033449284828,2.5e-05
30,0.17022801993485362,0.05331520358365569,0.22432543062476512,0.012043625024162072,0.015166220290127623,0.002225726472983213,1.6491284708200296,0.8074320936926813,1.5527927364465175,0.24217289590800273,0.04756799988832459,0.0,0.7828886844526219,0.69007479909112,0.7016264718571364,0.6950174575784884,1.25e-05
