run_name,accuracy,macro_precision,macro_recall,macro_f1,species_accuracy,target_mineral_recall,ti_bearing_negative_recall,gangue_negative_recall,metallic_hard_negative_recall
formal_hierarchical_no_contrast_seed20260727,0.7289719626168224,0.7129529674812695,0.7198548712076439,0.7122425916110567,0.5498442367601246,0.8007968127490039,0.7006109979633401,0.7814207650273224,0.5965909090909091
formal_hierarchical_no_contrast_seed20260728,0.7686915887850467,0.7545467568729103,0.7461918445727442,0.748777106691392,0.5716510903426791,0.7529880478087649,0.7820773930753564,0.8360655737704918,0.6136363636363636
formal_hierarchical_no_contrast_seed20260729,0.764797507788162,0.7501113200806461,0.7481185627281735,0.7477689910137761,0.5919003115264797,0.7729083665338645,0.7637474541751528,0.825136612021858,0.6306818181818182
