epoch,train_loss,train_role_loss,train_species_loss,train_binary_loss,train_consistency_loss,train_contrast_loss,val_loss,val_role_loss,val_species_loss,val_binary_loss,val_consistency_loss,val_contrast_loss,accuracy,macro_precision,macro_recall,macro_f1,learning_rate
1,2.577922955152873,1.1091327132684354,2.5246629817756583,0.5451431488244851,0.12287433767924671,0.7017295791114002,2.0518326395397244,0.9102263682727874,2.0509698361251214,0.4644853754949718,0.13470072382799933,0.0,0.6199376947040498,0.6062329297437827,0.6261473488300784,0.6028358527264546,0.0001
2,1.9577866878471124,0.8296142597463263,1.9273815393007916,0.4176388805223739,0.09870203069353879,0.6007194175198862,1.7526847588310361,0.7839982195806652,1.7474002648736828,0.3799456757641284,0.07340728714365825,0.0,0.6985981308411215,0.6792195148448946,0.7055226901364158,0.6859704295023504,0.0001
3,1.6668406306167434,0.7069818064322949,1.6397595649556693,0.3623717039388571,0.06761398816547164,0.49386113319365377,1.6797389609048672,0.7634967489405956,1.6632226311900533,0.33852354625118114,0.05738941972315126,0.0,0.7165109034267912,0.6959459514460622,0.7258618148778931,0.7017437427324196,0.0001
4,1.428347945913255,0.5967367137164362,1.421428988612232,0.30653889748978547,0.06144662507877036,0.44262014768394004,1.6204027394268001,0.7303938098785662,1.6156443921947776,0.3287469599848596,0.055629762730958675,0.0,0.7297507788161994,0.7065779707253506,0.7282669583420123,0.7138137844074863,0.0001
5,1.2552025500729347,0.5140651020302186,1.271478640215246,0.2719255182201521,0.05748796810606466,0.37416754345519093,1.6203659991980341,0.7505705500038985,1.544651071601939,0.38987965788982365,0.06322107251698726,0.0,0.7172897196261683,0.700620779802374,0.7239862547522127,0.7048795750751109,0.0001
6,1.078346759055889,0.4327633676163363,1.116464597149756,0.23425179098230783,0.0532402028810096,0.28788143002537947,1.5749929227932962,0.7331262594350031,1.4911570827537608,0.38515248879604624,0.060833053564728234,0.0,0.735202492211838,0.7196017879022142,0.732789973958456,0.7229757831573792,0.0001
7,0.9569820518202479,0.37724882943471033,1.0061797447961323,0.21022208192540562,0.049870734390966884,0.24087831417948252,1.6440663367416999,0.7753538519283322,1.5604050508540739,0.35403979995586793,0.05703159899819306,0.0,0.721183800623053,0.6989755381479278,0.7247701642888718,0.7066895004264209,0.0001
8,0.8577306372090246,0.335000314472146,0.9086401483553045,0.1813767886820745,0.04791150936996541,0.23066050257168821,1.683131863580686,0.8098559270952349,1.5511031189811564,0.39089754111252467,0.056538925723773295,0.0,0.735981308411215,0.7146835790829362,0.7374940375263392,0.7217159411871557,0.0001
9,0.7502674875273798,0.2796155809881183,0.8272395752816567,0.15947798303941055,0.04564185685018348,0.17162624368532514,1.80464180737641,0.8738015534304012,1.6534956034470198,0.41636981617229935,0.06059908592127658,0.0,0.7102803738317757,0.6849736597955685,0.705315828100048,0.6923373531648761,0.0001
10,0.7219827068149993,0.27731378317739197,0.7759377878397388,0.15498453376677548,0.04414111108395242,0.17953894665735673,1.8446042916485081,0.9102776304026631,1.6694144489609193,0.39847773326288133,0.05761283675551043,0.0,0.7305295950155763,0.7113844702212766,0.7160617149090274,0.7131255249327237,5e-05
11,0.5816677894753871,0.20499884657970494,0.6727780587140035,0.11667066374679597,0.03958046806120338,0.11112248193412629,1.7565949187843228,0.8577535573010132,1.5867797468681573,0.42180593927446,0.05227977558506241,0.0,0.735202492211838,0.7131314188458088,0.7240115636519237,0.7174895443298972,5e-05
12,0.5427088558903838,0.19350750892579485,0.6232111409214034,0.10938970082794294,0.03755457261900657,0.10248352485189252,1.7459806924297059,0.854654506870148,1.582024256759715,0.4012562226086298,0.05403607618934083,0.0,0.7328660436137072,0.710750769765724,0.7138735359289423,0.7121710797336218,5e-05
13,0.4873687461745997,0.16778265907948017,0.5792320012506313,0.09183280514432887,0.03561935547818635,0.07011884901723535,1.7889674545448517,0.8800956111087977,1.5916877049151983,0.45211199687277415,0.05850516125049175,0.0,0.7367601246105919,0.7162749384733759,0.7225426678869026,0.7179538562146102,5e-05
14,0.44635136653724644,0.15073787919068332,0.5360450285320173,0.08118802998474312,0.034176257027275926,0.07293965212882504,1.8189843952470108,0.9045659104054591,1.59547340888472,0.46672713444959896,0.06045919664877226,0.0,0.7383177570093458,0.7164619899066772,0.733642287395723,0.7227955302587104,2.5e-05
