epoch,train_loss,train_role_loss,train_species_loss,train_binary_loss,train_consistency_loss,train_contrast_loss,val_loss,val_role_loss,val_species_loss,val_binary_loss,val_consistency_loss,val_contrast_loss,accuracy,macro_precision,macro_recall,macro_f1,learning_rate
1,2.5581796974808633,1.093033618803813,2.504585703353997,0.5404609954011178,0.09057330931843857,0.6868064057665011,1.9619272256565985,0.8405550066555771,2.014043755249071,0.429280448925458,0.07030231688995599,0.0,0.6690031152647975,0.6428513608217303,0.6546934103803623,0.6462592886056417,0.0001
2,1.9845976485159749,0.8460846234639806,1.9329010711942538,0.43180948594356017,0.0540163187534142,0.5870848706586111,1.7666209145127056,0.7820727110280427,1.7348395348337953,0.448784866436991,0.049322148558692394,0.0,0.6869158878504673,0.6775192373124387,0.7016024877230252,0.6781073209997058,0.0001
3,1.6449092938443635,0.6906634781449018,1.6226699152682336,0.3544777196648736,0.04335360706472453,0.49956062381858696,1.7016917396557294,0.7732393890155067,1.6592451311717524,0.37918100796198917,0.04034536920278986,0.0,0.7048286604361371,0.6854002872813951,0.718249077989853,0.6901423561880871,0.0001
4,1.4342814863298068,0.59622211599086,1.427607706340642,0.31367171312404385,0.03866229136329912,0.4197136454597913,1.5940677014838127,0.7133473859769162,1.5661937076354695,0.37416623616329975,0.040819049960820475,0.0,0.7305295950155763,0.7117839452176418,0.7376847091305003,0.7187153290804453,0.0001
5,1.2670642926256601,0.5192475705024001,1.282044430543784,0.26905740756773344,0.03792025688382588,0.35738123790294585,1.6054352365921591,0.7295912642530934,1.557416671904448,0.37234396134674363,0.04049646266013662,0.0,0.7258566978193146,0.7063768215070192,0.7352764745486242,0.7127352022512112,0.0001
6,1.0612851869058058,0.41762711084482956,1.1152235038767244,0.2210463181580499,0.034657796596424865,0.2731897104449503,1.606173735727031,0.733910650479088,1.5496068658115707,0.3746027809239901,0.03808954213035069,0.0,0.7468847352024922,0.7286759944961676,0.7394556425073147,0.7325374891888902,0.0001
7,0.9739173575148369,0.37649067573910533,1.0358843619822256,0.20556980786937892,0.033892177765280626,0.2470282761780353,1.578716089978025,0.7238899862329908,1.528620118478377,0.3473153575047897,0.03687208562485897,0.0,0.7429906542056075,0.7241246648981043,0.7302202221118439,0.7268957373175241,0.0001
8,0.8622716483184304,0.330902624909679,0.9201788762695257,0.185689567298452,0.03169769474496289,0.21687424943760986,1.6628258150314617,0.7816395462023507,1.5642112387674991,0.38059145693429325,0.03932786161352726,0.0,0.7453271028037384,0.725855097873739,0.7499699798082998,0.7344077910314324,0.0001
9,0.7991062148148093,0.301869480552099,0.8638173668021785,0.16853733252277112,0.03194736411557229,0.19998980370128172,1.6279031084705364,0.7550979045646213,1.5376347498358967,0.39798073651253846,0.04492630956932392,0.0,0.7515576323987538,0.7332817578405614,0.7485756217972341,0.7384368721659811,0.0001
10,0.6843647693671789,0.2555204790433648,0.7485587220527126,0.14051758748305923,0.029624313040299166,0.1647309862234097,1.727430297392551,0.8135308714531292,1.6081911668970577,0.42232529727475154,0.04222516887139448,0.0,0.7531152647975078,0.7373902282112457,0.7456622748854772,0.7402732124320127,0.0001
11,0.6391538903129679,0.2365721941514216,0.7048139583742512,0.13296970696062116,0.03035338369123619,0.138969532051151,1.691551128930392,0.799694756829293,1.57913701890785,0.3905493002384901,0.046505338335380744,0.0,0.7577881619937694,0.7433769544522155,0.740557754640211,0.7418496918519083,0.0001
12,0.5715606770615833,0.2088969856140658,0.6403503663846659,0.11696349071894035,0.028342895689746152,0.10413344784825325,1.791299811126287,0.8678787404503036,1.6242261760145704,0.42845219033088455,0.0419493955371443,0.0,0.7383177570093458,0.7211113849651573,0.7365139053173572,0.7277851746178375,0.0001
13,0.5137363702203779,0.18784414841222435,0.570642358938573,0.10770406209168629,0.02704114426221749,0.10940910892385625,1.803028052655336,0.8778813749644615,1.634746688177281,0.413264060130044,0.04457319042764349,0.0,0.7398753894080997,0.7244541670395053,0.7392295341080135,0.7296711995004889,0.0001
14,0.47259687859926863,0.1733130743876137,0.5281413602031051,0.09489800066044568,0.02834746730728695,0.08653877125371787,1.8345479238256115,0.8958580840692342,1.6612330354819789,0.4130687468331249,0.04806131849245305,0.0,0.7445482866043613,0.7267675700191609,0.7319685786104957,0.7280191026248491,0.0001
15,0.46563230295186075,0.17714862418472718,0.5049574829511766,0.0963161510115871,0.02612517741795475,0.09313379779600689,1.8018892659019459,0.8764662425878031,1.6423574935795733,0.39936850169989807,0.044021516582113326,0.0,0.7523364485981309,0.7322348188351958,0.7427425415277643,0.7368850736996768,5e-05
16,0.3697409222558368,0.13031401772803858,0.4210318660020148,0.07954076108174463,0.02318130649602507,0.06707649554127995,1.8469419521149073,0.8955246068339946,1.6451836051970627,0.4957475861406818,0.04888638632946482,0.0,0.7468847352024922,0.7333285264849246,0.7392436632714324,0.7318893133288403,5e-05
17,0.3264858286725937,0.11201783644985061,0.3820049164679562,0.06761655219635433,0.020760018302721728,0.044853938127946344,1.874071520251277,0.9146271118273338,1.6949134719706027,0.42874883274718933,0.04800443350688505,0.0,0.7562305295950156,0.7384767891746704,0.739535812385269,0.7385142003247678,5e-05
18,0.3014224078396866,0.10533473499193025,0.3506794793356627,0.05941244227522033,0.02063990475832066,0.03830831274569306,1.87003002373786,0.9144616216374706,1.689067429610502,0.4237810267513397,0.05089433044137149,0.0,0.7484423676012462,0.7287583741974341,0.7330053682212737,0.730366068574058,5e-05
19,0.2906418949330619,0.10081902554427752,0.3370293974876404,0.0575289571822762,0.021269200840454645,0.047990117975274506,1.905289631627059,0.9328726480056379,1.7065363906997015,0.4559114908670239,0.05170906346285501,0.0,0.7492211838006231,0.7263305562150976,0.7449542813661741,0.7337221815839842,2.5e-05
