epoch,train_loss,train_final_role_loss,train_direct_role_loss,train_species_loss,train_consistency_loss,train_ti_verifier_loss,train_metallic_verifier_loss,train_verifier_loss,train_contrast_loss,train_gate_regret_loss,train_decomposition_loss,train_calibration_loss,train_phr_ti_gate_loss,train_phr_metallic_gate_loss,train_phr_pairwise_regret_loss,train_mean_gate,train_mean_expert_js_divergence,train_gate_selection_accuracy,train_one_right_gate_selection_accuracy,train_mean_routing_regret_nll,train_mean_weighted_gate_error,train_phr_ti_eligible_count,train_phr_ti_gate_selection_accuracy,train_phr_ti_mean_margin_regret,train_phr_ti_mean_weighted_gate_error,train_phr_ti_sign_agreement_count,train_phr_ti_sign_preservation_rate,train_phr_metallic_eligible_count,train_phr_metallic_gate_selection_accuracy,train_phr_metallic_mean_margin_regret,train_phr_metallic_mean_weighted_gate_error,train_phr_metallic_sign_agreement_count,train_phr_metallic_sign_preservation_rate,val_loss,val_final_role_loss,val_direct_role_loss,val_species_loss,val_consistency_loss,val_ti_verifier_loss,val_metallic_verifier_loss,val_verifier_loss,val_contrast_loss,val_gate_regret_loss,val_decomposition_loss,val_calibration_loss,val_phr_ti_gate_loss,val_phr_metallic_gate_loss,val_phr_pairwise_regret_loss,val_mean_gate,val_mean_expert_js_divergence,val_gate_selection_accuracy,val_one_right_gate_selection_accuracy,val_mean_routing_regret_nll,val_mean_weighted_gate_error,val_phr_ti_eligible_count,val_phr_ti_gate_selection_accuracy,val_phr_ti_mean_margin_regret,val_phr_ti_mean_weighted_gate_error,val_phr_ti_sign_agreement_count,val_phr_ti_sign_preservation_rate,val_phr_metallic_eligible_count,val_phr_metallic_gate_selection_accuracy,val_phr_metallic_mean_margin_regret,val_phr_metallic_mean_weighted_gate_error,val_phr_metallic_sign_agreement_count,val_phr_metallic_sign_preservation_rate,accuracy,macro_precision,macro_recall,macro_f1,target_recall,target_miss_rate,ti_to_target_intrusion_rate,metallic_to_target_intrusion_rate,learning_rate
1,3.471252391410742,1.1206771146929158,1.115128155363384,2.5093233396374646,0.06574304884456185,0.49934439856800894,0.5858266783968512,1.0851710779197743,0.6888140475933953,0.7004091521974098,0.0,1.1226813723188662,0.663279220944302,0.627214801589468,1.2904940238236542,0.5810288009857936,0.015466740112202552,0.5676899849018621,0.567238912732475,0.11182101414287536,0.03730554515327138,3447,0.5886277922831448,0.24944702698842386,0.24944702616381112,2558,1.0,1980,0.6131313131313131,0.1980719834114566,0.19807198359324346,1296,1.0,2.487017579539171,0.8889010587585306,0.8935221507913227,2.0729327276116964,0.05881185867936812,0.23916230882253975,0.1732863510880515,0.412448661256802,0.0,0.6945434751168961,0.0,0.8937889946584018,0.3603909461297721,0.20670669323930116,0.5670976386263363,0.5375408335731037,0.013597043491092132,0.6448598130841121,0.589041095890411,0.10006609932821232,0.038918311018000806,740,0.6472972972972973,0.2286480278380819,0.22864802849245353,656,1.0,427,0.6510538641686182,0.20828872025710918,0.20828872027074094,350,1.0,0.6433021806853583,0.6181612012426698,0.6360850461091471,0.618112046398825,0.488,0.512,0.11836734693877551,0.1016949152542373,0.0001
2,2.7300356557916783,0.8505983353311074,0.8565430609177191,1.9822756453581134,0.046642680881637755,0.4056670793079526,0.44918551616591906,0.8548525954238761,0.6054459852503162,0.691328420762627,0.0,0.8539205798165267,0.5989148849894828,0.5250424622534465,1.1239573488427856,0.5021499037002681,0.010895593918147005,0.5411843650394229,0.5205479452054794,0.08844280864535947,0.03561745572037384,3447,0.6620249492312156,0.2005775192947553,0.20057751888729336,3184,1.0,1980,0.6823232323232323,0.1857052058828148,0.1857052038416735,1762,1.0,2.21644730805608,0.7932667973628297,0.8259317549961007,1.8077540011420798,0.04162400297101042,0.22656696036782964,0.15200450505794394,0.37857146607566844,0.0,0.6863561163067446,0.0,0.7965625686066173,0.3127848808639146,0.19458327969286673,0.5073681612995183,0.4747436810458932,0.00996330372035574,0.5381619937694704,0.5486725663716814,0.08248765973720229,0.033732312696706956,740,0.7351351351351352,0.19616401083767415,0.19616400678605714,677,1.0,427,0.711943793911007,0.18677271810083254,0.1867727178185186,389,1.0,0.6783489096573209,0.6657929213002642,0.6892559696210263,0.6687871779494408,0.712,0.28800000000000003,0.20408163265306123,0.1807909604519774,0.0001
3,2.3220019178929654,0.7162645452175739,0.725831977524347,1.7163039901236163,0.038603392791023615,0.3445868279945528,0.34132121316619896,0.6859080404008201,0.5072992605523883,0.6908841150616104,0.0,0.72050882111738,0.5358368197736915,0.4591099233050171,0.9949467446935635,0.47271630754408434,0.00924522331945444,0.5297768830733098,0.58298755186722,0.076708853362974,0.03345915217455527,3447,0.7064113722077169,0.1826713224373107,0.1826713212352846,3214,1.0,1980,0.7550505050505051,0.15803172542346697,0.15803172754773426,1850,1.0,2.023008139705361,0.7201947801952422,0.734206699136633,1.6563950970165455,0.038260831767432044,0.20257294564464381,0.1383857517227577,0.34095869647379606,0.0,0.6945669251810354,0.0,0.720861390372303,0.29371909514023137,0.1793009934024276,0.4730200881712905,0.4774473802508595,0.00933562768500451,0.5194704049844237,0.5964912280701754,0.075889063568166,0.03250770924460141,740,0.731081081081081,0.1697040492215672,0.16970404456865132,688,1.0,427,0.7447306791569087,0.18211145856934632,0.18211145424916556,389,1.0,0.7071651090342679,0.6840681576784625,0.7075678922749075,0.6920470567041155,0.652,0.348,0.14489795918367346,0.12994350282485875,0.0001
4,2.023442864837992,0.609772713727108,0.6254111983755695,1.5265787190147904,0.03901129210487476,0.3046761900411519,0.27190482852903314,0.5765810185001913,0.41464631320685874,0.6911068046238974,0.0,0.6159831053897491,0.5033993932989255,0.40921103578598944,0.9126104294223846,0.46625163897464506,0.009365095761682981,0.5359838953195772,0.5928411633109619,0.07377462230799979,0.033979765773421426,3447,0.729039744705541,0.19049270869177867,0.1904927082612328,3256,1.0,1980,0.7914141414141415,0.14913214097044084,0.14913213387720528,1871,1.0,2.0377661951605774,0.7356654627486553,0.7606912907967315,1.6283382671273015,0.040008848945021255,0.20687416451185292,0.15114386746445177,0.35801802912140934,0.0,0.6881288609400716,0.0,0.7358659573618868,0.27641873567646535,0.18294102343443397,0.45935976022500485,0.4602080957842207,0.009865860707851082,0.5366043613707165,0.6476190476190476,0.0801516238467099,0.03255850320768989,740,0.7486486486486487,0.18487417814699378,0.18487418556294477,691,1.0,427,0.7189695550351288,0.16691571415622283,0.166915707769193,404,1.0,0.7118380062305296,0.6890302492894538,0.7174808668953195,0.695355038925535,0.648,0.352,0.13877551020408163,0.11864406779661017,0.0001
5,1.7696759398802278,0.5241851256190081,0.5383817292143687,1.3654234364336317,0.03840404618115878,0.25553583421876735,0.21660507318039277,0.4721409073238544,0.34692958477716423,0.6873949428789369,0.0,0.5298116149727959,0.471300480490142,0.3771031192186554,0.8484036007337054,0.4688920503473786,0.009220649748800158,0.5247441704412011,0.5944055944055944,0.06750656932620339,0.032528276029200956,3447,0.7449956483899043,0.18122553171047984,0.18122553345164583,3284,1.0,1980,0.804040404040404,0.13793279433039704,0.13793278698065367,1910,1.0,2.1309794807731177,0.7805787199568526,0.7973249523067771,1.6440685330150284,0.040093821110755115,0.22221239175751945,0.19631166649384663,0.41852405842544504,0.0,0.6884652721547635,0.0,0.773383542848896,0.2810522392160053,0.18812090399852052,0.4691731446999998,0.44202071865817466,0.009768435684023257,0.559190031152648,0.61,0.08113093685408493,0.030646137111816074,740,0.7445945945945946,0.18097477578935592,0.18097477567364853,694,1.0,427,0.6908665105386417,0.1971315950225053,0.19713158798758293,402,1.0,0.7032710280373832,0.6778533306498844,0.7000671428225842,0.6795330523604608,0.56,0.43999999999999995,0.1,0.096045197740113,0.0001
6,1.5449612192650846,0.4473605893978515,0.4627896806094255,1.2424864776381268,0.03674269592705998,0.21723744670275053,0.15210337641326632,0.3693408225630978,0.28030013647808505,0.6858935112562021,0.0,0.4534377094243841,0.4264534914519558,0.3305058105642654,0.7569593014162752,0.45112833148220044,0.008837078692517047,0.5218922999496729,0.6212534059945504,0.06120034093881093,0.030904375241009203,3447,0.7917029300841312,0.1653916242448405,0.1653916199201903,3314,1.0,1980,0.8383838383838383,0.13038503298667645,0.13038503720076045,1909,1.0,2.013697094635057,0.7297144483925769,0.747162746259728,1.5735087933198686,0.05015043874860181,0.21999468870252092,0.16559388388725826,0.3855885748179902,0.0,0.6946202132189385,0.0,0.7194394693010693,0.2688487118278337,0.16281337344386496,0.43166208545738294,0.4499089421930714,0.012224331985485316,0.5747663551401869,0.5684210526315789,0.08884183314465734,0.03366768856349023,740,0.768918918918919,0.18214495323812338,0.18214496030073812,705,1.0,427,0.7423887587822015,0.1937397322693809,0.1937397286497198,396,1.0,0.7227414330218068,0.7002576188457017,0.726388724316217,0.7086439375947583,0.668,0.33199999999999996,0.11836734693877551,0.1016949152542373,0.0001
7,1.3751667558976897,0.3814318939316015,0.3980701103783998,1.1332712152663782,0.03654831364710866,0.18928227611879758,0.12898537269110308,0.31826764828125675,0.23360006117535828,0.684609699901209,0.0,0.38836200031092694,0.4127890802913615,0.31693181852239666,0.7297208996311848,0.464145867529281,0.00878790480454614,0.5478946485489012,0.5889212827988338,0.05573448981860277,0.029690593802833485,3447,0.7914128227444154,0.16419805086174322,0.164198057177914,3321,1.0,1980,0.8323232323232324,0.12171678820417987,0.121716787598653,1922,1.0,2.0800745152981484,0.7655176701853951,0.7960655663707917,1.5909125377827344,0.050227096217257954,0.23351416759616536,0.17081117583583819,0.40432534450403995,0.0,0.6925813002378398,0.0,0.7531607887733762,0.27595532441807685,0.1604513815630262,0.4364067067238401,0.4497518286898129,0.012222681042476537,0.5475077881619937,0.5544554455445545,0.08903828773828334,0.033505016549577,740,0.7648648648648648,0.19172884911500118,0.19172885485480198,698,1.0,427,0.7822014051522248,0.20655085870546813,0.20655085552741675,398,1.0,0.7250778816199377,0.708043759594075,0.7235999853596822,0.7125970769078264,0.704,0.29600000000000004,0.1306122448979592,0.14124293785310735,0.0001
8,1.2421898902452466,0.33784792225666044,0.3583375881320577,1.0328147951497906,0.03628310362385476,0.15432852196102972,0.12014337859320852,0.27447190042850733,0.19618080104152053,0.6855461870918056,0.0,0.34425565051444523,0.3740499339769039,0.31908216293056907,0.6931320985898218,0.44708878055872325,0.008718302567084843,0.5277637980204664,0.603125,0.05215481013319771,0.02796728932657584,3447,0.8111401218450827,0.15561300195690891,0.1556130028887307,3334,1.0,1980,0.8393939393939394,0.13411291918406884,0.13411292423987456,1924,1.0,2.1392811295399414,0.788817268712127,0.8195030088550948,1.6241651970278066,0.05157025233839531,0.26091424204304675,0.17060947761728756,0.4315237193789066,0.0,0.6815843884818651,0.0,0.7597446503390405,0.282481680963641,0.16180015687259186,0.4442818367221274,0.4202975009066108,0.012442246604814428,0.5552959501557633,0.5802469135802469,0.09104561608792862,0.030963706545650234,740,0.7716216216216216,0.20931057147681714,0.20931057364709763,705,1.0,427,0.7962529274004684,0.22174256190273745,0.22174255890831454,409,1.0,0.7390965732087228,0.7189100336998626,0.738973084121193,0.7246859704696197,0.744,0.256,0.1489795918367347,0.15819209039548024,0.0001
9,1.1412323128355166,0.29847305852121764,0.3164946929637747,0.9541060156399043,0.034108429974686515,0.15223219499649407,0.0994735900742842,0.251705785292424,0.18896767012668703,0.6843789705012673,0.0,0.3037086925317009,0.3832560929550538,0.3165856646678528,0.6998417575554127,0.43844217100493,0.008267413431456505,0.5247441704412011,0.5986394557823129,0.04798419921678314,0.025999052974967192,3447,0.8076588337684943,0.15408211429896546,0.15408211342725214,3330,1.0,1980,0.85,0.13286721435460178,0.13286722088082523,1942,1.0,2.147349983732277,0.7949304768693781,0.8216111198114087,1.6246799130306067,0.046214625866056604,0.2431476370451792,0.1942340513441793,0.4373816890276481,0.0,0.6893414745449649,0.0,0.7742111226456745,0.2588876636228829,0.16541524858118217,0.4243029122969072,0.4372915485090463,0.011119606572817393,0.5475077881619937,0.5416666666666666,0.08454541678904598,0.028658449560224855,740,0.7675675675675676,0.19031101118873905,0.19031101202692446,708,1.0,427,0.7798594847775175,0.2375447221745931,0.23754473157097264,406,1.0,0.7406542056074766,0.7185084129659737,0.7276155157209054,0.7225049614557573,0.672,0.32799999999999996,0.08979591836734693,0.12429378531073447,0.0001
10,1.0235008595874098,0.26212365881565974,0.27819263759104923,0.8831705411415215,0.03357418593456083,0.12349119973180678,0.08263142402871002,0.20612262352123653,0.13832712170220018,0.6837300400349182,0.0,0.2671947170175816,0.32941527301943996,0.2867780062377033,0.6161932791315295,0.45189939282560804,0.00809459653832861,0.552256332830062,0.6363636363636364,0.04449657079266002,0.024694789839987425,3447,0.8398607484769365,0.14519200675040353,0.14519200324713444,3356,1.0,1980,0.8601010101010101,0.13029154387838912,0.13029155022577746,1950,1.0,2.119826868687092,0.7913105872654098,0.8252573611557112,1.5926400614304705,0.05113666273386586,0.2534874032709945,0.1679696525183051,0.42145705728637883,0.0,0.6902252391119984,0.0,0.7716707072780696,0.2690414912604097,0.14113017963100447,0.41017166912741376,0.44577109857209934,0.012030871464240174,0.5498442367601246,0.5595238095238095,0.08705270253537954,0.02930889867880801,740,0.777027027027027,0.19155059547440426,0.19155058625637555,709,1.0,427,0.7985948477751756,0.20127752308125238,0.20127753822867153,406,1.0,0.7461059190031153,0.7274658078988876,0.7471994187228301,0.7348433764724788,0.7,0.30000000000000004,0.1326530612244898,0.11864406779661017,0.0001
