epoch,train_loss,train_role_loss,train_species_loss,train_binary_loss,train_consistency_loss,train_contrast_loss,val_loss,val_role_loss,val_species_loss,val_binary_loss,val_consistency_loss,val_contrast_loss,accuracy,macro_precision,macro_recall,macro_f1,learning_rate
1,2.5573770506752753,1.0990315616540791,2.5072248952337968,0.5453671162419622,0.12510330763199728,0.6839125947131545,2.068731683065587,0.9214039935129825,2.0702626400647506,0.44878543495574846,0.10709636600403771,0.0,0.616822429906542,0.6019197425960536,0.6241264389374648,0.5987021936794523,0.0001
2,1.9790779786349102,0.8458668124733746,1.933466115107454,0.4273785130726853,0.08579049164682721,0.5963348409330019,1.7672397392189763,0.778535319822971,1.761039652185648,0.4327383409036654,0.07303527443208427,0.0,0.6900311526479751,0.6739192761992338,0.6988682145189855,0.6785603293205913,0.0001
3,1.6613129175983206,0.702375481481061,1.635185523913863,0.36726802154548055,0.06725205040092017,0.4952766758306497,1.6326116505441637,0.7354150203715232,1.6106560869008952,0.36747436267193234,0.06183800440153971,0.0,0.6993769470404985,0.6784248601552032,0.6992609187396382,0.6857300997230196,0.0001
4,1.4440476066853012,0.6096752557782914,1.4272379933777841,0.3190897409547157,0.0570962014290145,0.40980907534467076,1.5966351864122528,0.7263361062401923,1.5496966864832464,0.3818029685183849,0.0558991206815681,0.0,0.7219626168224299,0.7050068429551326,0.7268481170697624,0.7111363655243859,0.0001
5,1.241556027785101,0.5091896331879221,1.2592760646749195,0.2632663921321664,0.05550024635256127,0.36911765944835745,1.6181021923216703,0.7544778139327546,1.525302819373823,0.40389190809191944,0.06057084453904369,0.0,0.7305295950155763,0.7117335794311567,0.7313561524364977,0.7173828746990536,0.0001
6,1.1145839934740225,0.4540288274549354,1.1427893814195065,0.23654244323441534,0.05310977346453965,0.30024862396794066,1.5610472582211004,0.7082953636195058,1.5187469015240298,0.37351379540641544,0.05617518447966219,0.0,0.7406542056074766,0.7193792119965973,0.7309435320426606,0.7240160217523174,0.0001
7,0.9686175179229529,0.3826189410154541,1.0201567685398114,0.20333764403983462,0.05022599429893296,0.2508578415784464,1.6424202220833561,0.7667891555857436,1.5296602126593901,0.44320381862166514,0.056719046561888815,0.0,0.735981308411215,0.7191001485608979,0.7400197235870287,0.7239310344099571,0.0001
8,0.8809483020702797,0.34449690019918394,0.9301146788597907,0.19749273887978086,0.0470317799371124,0.2202087765166777,1.695203295749296,0.8090109953256411,1.5652689170614582,0.4142313396726442,0.05099795445382038,0.0,0.7250778816199377,0.7040282618686936,0.7285142062921321,0.7103583894426123,0.0001
9,0.7534297680298847,0.2886096644453546,0.8192456065158559,0.14868364274011844,0.04425218557125569,0.18026391107300282,1.7217823640208378,0.8300577118482174,1.5739633576520877,0.4189718978978531,0.05452455112542319,0.0,0.7383177570093458,0.7149281037788183,0.7400592936015213,0.7231702283510076,0.0001
10,0.7007929600439022,0.26199190209844214,0.7713813773139054,0.14582916162064402,0.04162470150205878,0.16653079140385793,1.6843285636738454,0.7933638414304205,1.57302358718676,0.41781175573504414,0.05834504366037073,0.0,0.7429906542056075,0.726839116217421,0.7383904855527396,0.729499748628513,0.0001
11,0.6210373427779498,0.23212326724614057,0.6890319151639178,0.12510350149582944,0.04020889742980166,0.13122243831967512,1.8113983260508266,0.8680123762921009,1.653269815296399,0.46700410327853814,0.0554582589651194,0.0,0.7398753894080997,0.7192725667342036,0.7384967695478875,0.7257094645006265,0.0001
12,0.5677439253755393,0.2043740211357468,0.6480866271444383,0.11090097479076018,0.037371719258855685,0.11601346906720923,1.7724179991309146,0.8510336379210154,1.6169639526869277,0.45160948333397183,0.05657401750577944,0.0,0.7554517133956387,0.7331407836479927,0.7335457590046596,0.7333347559652141,0.0001
13,0.5315043009171408,0.19505171729459536,0.5936413949577025,0.11242912251629139,0.03944863171473388,0.11524603824179468,1.7893792569080247,0.8602838157864746,1.621348102516103,0.47368557670232014,0.06195536312702289,0.0,0.7492211838006231,0.7270365733548094,0.7358323473110668,0.7302526312337366,0.0001
14,0.48197598756109583,0.1760307416242354,0.5375642966922148,0.10459730906339824,0.03815223106333567,0.11013769581466332,1.8363569152318058,0.8860749565645171,1.6831233124495295,0.4348812441935805,0.05824859215474667,0.0,0.7445482866043613,0.7210985787410058,0.735223170596461,0.7264966815756213,0.0001
