reference,comparison,metric,reference_mean,comparison_mean,difference,favorable_direction,oriented_improvement
rsg_complete,rpg_without_within,mean_routing_regret_nll,0.08087104776739357,0.08377581308411215,0.0029047653167185855,-1,-0.0029047653167185855
rsg_complete,rpg_without_within,complementarity_recovery,-0.08619047619047676,0.03809523809523844,0.1242857142857152,1,0.1242857142857152
rsg_complete,rpg_without_within,brier_score,0.370170454270061,0.37735356603418324,0.00718311176412223,-1,-0.00718311176412223
rsg_complete,rpg_without_within,expected_calibration_error,0.12900819444444442,0.1274632211838006,-0.0015449732606438171,-1,0.0015449732606438171
rsg_complete,rpg_without_between,accuracy,0.7645379023883697,0.7585669781931464,-0.0059709241952232706,1,-0.0059709241952232706
rsg_complete,rpg_without_between,macro_f1,0.747550888495354,0.7378980047715672,-0.00965288372378681,1,-0.00965288372378681
rsg_complete,rpg_without_between,target_recall,0.7290836653386454,0.7397078353253652,0.010624169986719778,1,0.010624169986719778
rsg_complete,rpg_without_between,target_miss_rate,0.27091633466135456,0.2602921646746348,-0.010624169986719778,-1,0.010624169986719778
rsg_complete,rpg_without_between,ti_to_target_intrusion_rate,0.08418194161575017,0.0943652410047522,0.010183299389002032,-1,-0.010183299389002032
rsg_complete,rpg_without_between,metallic_to_target_intrusion_rate,0.11174242424242424,0.13068181818181818,0.018939393939393936,-1,-0.018939393939393936
rsg_complete,rpg_without_between,direct_accuracy,0.7596053997923157,0.7487019730010385,-0.010903426791277204,0,-0.0
rsg_complete,rpg_without_between,mapped_accuracy,0.7663551401869159,0.7577881619937694,-0.008566978193146446,0,-0.0
rsg_complete,rpg_without_between,fused_accuracy,0.7645379023883697,0.7585669781931464,-0.0059709241952232706,1,-0.0059709241952232706
rsg_complete,rpg_without_between,oracle_accuracy,0.7871235721703012,0.7767393561786085,-0.010384215991692702,0,-0.0
rsg_complete,rpg_without_between,expert_prediction_disagreement_rate,0.056074766355140186,0.057892004153686394,0.0018172377985462076,0,0.0
rsg_complete,rpg_without_between,one_right_one_wrong_rate,0.048286604361370715,0.046988577362409134,-0.0012980269989615809,0,-0.0
rsg_complete,rpg_without_between,one_right_gate_selection_accuracy,0.5801457194899817,0.6023998057598471,0.02225408626986536,1,0.02225408626986536
rsg_complete,rpg_without_between,mean_routing_regret_nll,0.08087104776739357,0.08372308203530633,0.0028520342679127647,-1,-0.0028520342679127647
rsg_complete,rpg_without_between,complementarity_recovery,-0.08619047619047676,0.04000000000000053,0.1261904761904773,1,0.1261904761904773
rsg_complete,rpg_without_between,brier_score,0.370170454270061,0.38300507608498846,0.01283462181492745,-1,-0.01283462181492745
rsg_complete,rpg_without_between,expected_calibration_error,0.12900819444444442,0.13875417056074765,0.009745976116303234,-1,-0.009745976116303234
rsg_complete,rpg_total_entropy_only,accuracy,0.7645379023883697,0.7593457943925234,-0.005192107995846351,1,-0.005192107995846351
rsg_complete,rpg_total_entropy_only,macro_f1,0.747550888495354,0.7424982404355112,-0.005052648059842846,1,-0.005052648059842846
rsg_complete,rpg_total_entropy_only,target_recall,0.7290836653386454,0.7450199203187251,0.015936254980079667,1,0.015936254980079667
rsg_complete,rpg_total_entropy_only,target_miss_rate,0.27091633466135456,0.2549800796812749,-0.015936254980079667,-1,0.015936254980079667
rsg_complete,rpg_total_entropy_only,ti_to_target_intrusion_rate,0.08418194161575017,0.09164969450101833,0.0074677528852681585,-1,-0.0074677528852681585
rsg_complete,rpg_total_entropy_only,metallic_to_target_intrusion_rate,0.11174242424242424,0.10984848484848485,-0.0018939393939393923,-1,0.0018939393939393923
rsg_complete,rpg_total_entropy_only,direct_accuracy,0.7596053997923157,0.7507788161993769,-0.008826583592938753,0,-0.0
rsg_complete,rpg_total_entropy_only,mapped_accuracy,0.7663551401869159,0.7603842159916926,-0.0059709241952232706,0,-0.0
rsg_complete,rpg_total_entropy_only,fused_accuracy,0.7645379023883697,0.7593457943925234,-0.005192107995846351,1,-0.005192107995846351
rsg_complete,rpg_total_entropy_only,oracle_accuracy,0.7871235721703012,0.7782969885773624,-0.008826583592938753,0,-0.0
rsg_complete,rpg_total_entropy_only,expert_prediction_disagreement_rate,0.056074766355140186,0.05867082035306334,0.0025960539979231548,0,0.0
rsg_complete,rpg_total_entropy_only,one_right_one_wrong_rate,0.048286604361370715,0.04543094496365524,-0.002855659397715475,0,-0.0
rsg_complete,rpg_total_entropy_only,one_right_gate_selection_accuracy,0.5801457194899817,0.6014254385964912,0.021279719106509498,1,0.021279719106509498
rsg_complete,rpg_total_entropy_only,mean_routing_regret_nll,0.08087104776739357,0.08113885462097611,0.0002678068535825473,-1,-0.0002678068535825473
rsg_complete,rpg_total_entropy_only,complementarity_recovery,-0.08619047619047676,-0.05319499341238272,0.03299548277809404,1,0.03299548277809404
rsg_complete,rpg_total_entropy_only,brier_score,0.370170454270061,0.3763064222330796,0.006135967963018574,-1,-0.006135967963018574
rsg_complete,rpg_total_entropy_only,expected_calibration_error,0.12900819444444442,0.1289011349948079,-0.00010705944963651515,-1,0.00010705944963651515
