run_name,sample_count,target_support,target_true_positive,target_false_negative,target_false_positive,target_precision,target_recall,target_f1,target_miss_rate,ti_bearing_support,ti_bearing_intrusion_count,ti_bearing_intrusion_rate,metallic_support,metallic_intrusion_count,metallic_intrusion_rate,gangue_support,gangue_intrusion_count,gangue_intrusion_rate
efficientnet_b0_focal_seed20260727,1284,251,179,72,76,0.7019607843137254,0.7131474103585658,0.7075098814229249,0.2868525896414343,491,43,0.08757637474541752,176,19,0.10795454545454546,366,14,0.03825136612021858
efficientnet_b0_focal_seed20260728,1284,251,183,68,85,0.6828358208955224,0.7290836653386454,0.7052023121387284,0.27091633466135456,491,43,0.08757637474541752,176,27,0.1534090909090909,366,15,0.040983606557377046
efficientnet_b0_focal_seed20260729,1284,251,181,70,96,0.6534296028880866,0.7211155378486056,0.6856060606060606,0.2788844621513944,491,55,0.1120162932790224,176,27,0.1534090909090909,366,14,0.03825136612021858
