epoch,train_loss,train_role_loss,train_species_loss,train_binary_loss,train_consistency_loss,train_contrast_loss,val_loss,val_role_loss,val_species_loss,val_binary_loss,val_consistency_loss,val_contrast_loss,accuracy,macro_precision,macro_recall,macro_f1,learning_rate
1,2.485844977448759,1.0910918910998142,2.500434923683951,0.5418452089903959,0.09074324312310673,0.7762253102670679,1.9579425949916662,0.8403298513168858,2.005797773135414,0.4309554104678727,0.06975016159199851,0.0,0.6744548286604362,0.6512354543252135,0.6644395365868141,0.6546300402358821,0.0001
2,1.9215218092526911,0.8453282179838058,1.9242170126200961,0.4347672962918415,0.05393260734077968,0.715794702220975,1.755684665430372,0.7777078212978684,1.7252723587636265,0.44214088393148976,0.04805430357933416,0.0,0.6845794392523364,0.6742938614739469,0.7007025508397604,0.6763209537206001,0.0001
3,1.5906474802182478,0.6899208477270962,1.6133451537585182,0.3586645860026855,0.04387912631779784,0.6778214287860864,1.706180051108387,0.7789215191131069,1.6563136655593587,0.3801760107185982,0.040576901321656235,0.0,0.7001557632398754,0.6809002611252324,0.7128634916027096,0.6852580931810578,0.0001
4,1.3889134248377712,0.5964003167802746,1.4180745598734315,0.31828180579176446,0.03905376634280707,0.6131288726804561,1.5921906463082334,0.7140195068911971,1.5567643100227522,0.382285994660353,0.042174909809296744,0.0,0.7297507788161994,0.7119082002423546,0.7370576881932748,0.7178173383970059,0.0001
5,1.23042378571985,0.5207704548476987,1.2733059179820865,0.27674570344194754,0.03813940053219824,0.6115504166380389,1.6057622908060425,0.7339277537626641,1.5469605495625196,0.37692366437145114,0.04123339679010932,0.0,0.7266355140186916,0.7072039061420039,0.7370618829899299,0.713635102006583,0.0001
6,1.0326148476742234,0.41914540881219475,1.1053256649155883,0.22921247120257332,0.03503484794308507,0.5537595521546794,1.6021239614560967,0.7344759675758279,1.5435936291269796,0.36801904298777105,0.03846416646771342,0.0,0.7390965732087228,0.7172538627923432,0.7302178623816404,0.722424221357729,0.0001
7,0.9472926946679051,0.37893236438373334,1.0224757939252132,0.21471116398229154,0.03444640841250691,0.5261045645699317,1.574315536616376,0.7231645067904225,1.519902165062331,0.3490731808533921,0.039316550175720284,0.0,0.7437694704049844,0.7242238846865285,0.7333976517684153,0.7279446725429515,0.0001
8,0.8368181336288023,0.33254209888739344,0.9054990285116041,0.19317008101476196,0.03234001035344139,0.5049718203255242,1.6647671189077917,0.7887333777741851,1.550836429232006,0.38626031287890683,0.040504655722424246,0.0,0.7468847352024922,0.7276521426641938,0.7535802470066677,0.7368995976577035,0.0001
9,0.7657291501525504,0.29757657246668856,0.8434431904555367,0.1727417009705926,0.03245558328751579,0.5002037867806218,1.641612838361865,0.767354421828209,1.531546054599441,0.4147150428302737,0.048066258337638834,0.0,0.7453271028037384,0.7306714214582923,0.743723308359967,0.7332833782550323,0.0001
10,0.6596532280143926,0.2550753886241018,0.7303063789183533,0.1455324997894517,0.030415224673523637,0.48068188049112903,1.7320970789851429,0.8153634626662063,1.6091754005705456,0.43095282714587646,0.04407713756638338,0.0,0.7476635514018691,0.7349876304110583,0.7442983913558034,0.7372317358250837,0.0001
